Store,Product,Date,Sales,Promo,Sales_Lag_1,Sales_Lag_7,Rolling_Mean_7,DayOfWeek,Month
Store_2,Product_B,2023-05-09,57,0,39.0,44.0,53.57142857142857,1,5
Store_2,Product_B,2023-05-10,41,0,57.0,62.0,55.42857142857143,2,5
Store_2,Product_B,2023-05-11,42,0,41.0,49.0,52.42857142857143,3,5
Store_2,Product_B,2023-05-12,51,0,42.0,51.0,51.42857142857143,4,5
Store_2,Product_B,2023-05-13,58,0,51.0,63.0,51.42857142857143,5,5
Store_2,Product_B,2023-05-14,52,0,58.0,67.0,50.714285714285715,6,5
Store_2,Product_B,2023-05-15,50,0,52.0,39.0,48.57142857142857,0,5
Store_2,Product_B,2023-05-16,47,0,50.0,57.0,50.142857142857146,1,5
Store_2,Product_B,2023-05-17,39,0,47.0,41.0,48.714285714285715,2,5
Store_2,Product_B,2023-05-18,53,0,39.0,42.0,48.42857142857143,3,5
Store_2,Product_B,2023-05-19,43,0,53.0,51.0,50.0,4,5
Store_2,Product_B,2023-05-20,52,0,43.0,58.0,48.857142857142854,5,5
Store_2,Product_B,2023-05-21,57,0,52.0,52.0,48.0,6,5
Store_2,Product_B,2023-05-22,43,0,57.0,50.0,48.714285714285715,0,5
Store_2,Product_B,2023-05-23,50,0,43.0,47.0,47.714285714285715,1,5
Store_2,Product_B,2023-05-24,46,0,50.0,39.0,48.142857142857146,2,5
Store_2,Product_B,2023-05-25,49,0,46.0,53.0,49.142857142857146,3,5
Store_2,Product_B,2023-05-26,44,0,49.0,43.0,48.57142857142857,4,5
Store_2,Product_B,2023-05-27,58,0,44.0,52.0,48.714285714285715,5,5
Store_2,Product_B,2023-05-28,53,0,58.0,57.0,49.57142857142857,6,5
Store_2,Product_B,2023-05-29,46,0,53.0,43.0,49.0,0,5
Store_2,Product_B,2023-05-30,47,0,46.0,50.0,49.42857142857143,1,5
Store_2,Product_B,2023-05-31,39,0,47.0,46.0,49.0,2,5
Store_2,Product_B,2023-06-01,69,1,39.0,49.0,48.0,3,6
Store_2,Product_B,2023-06-02,40,0,69.0,44.0,50.857142857142854,4,6
Store_2,Product_B,2023-06-03,52,0,40.0,58.0,50.285714285714285,5,6
Store_2,Product_B,2023-06-04,53,0,52.0,53.0,49.42857142857143,6,6
Store_2,Product_B,2023-06-05,50,0,53.0,46.0,49.42857142857143,0,6
Store_2,Product_B,2023-06-06,45,0,50.0,47.0,50.0,1,6
Store_2,Product_B,2023-06-07,56,0,45.0,39.0,49.714285714285715,2,6
Store_2,Product_B,2023-06-08,73,1,56.0,69.0,52.142857142857146,3,6
Store_2,Product_B,2023-06-09,50,0,73.0,40.0,52.714285714285715,4,6
Store_2,Product_B,2023-06-10,53,0,50.0,52.0,54.142857142857146,5,6
Store_2,Product_B,2023-06-11,56,0,53.0,53.0,54.285714285714285,6,6
Store_2,Product_B,2023-06-12,48,0,56.0,50.0,54.714285714285715,0,6
Store_2,Product_B,2023-06-13,52,0,48.0,45.0,54.42857142857143,1,6
Store_2,Product_B,2023-06-14,46,0,52.0,56.0,55.42857142857143,2,6
Store_2,Product_B,2023-06-15,43,0,46.0,73.0,54.0,3,6
Store_2,Product_B,2023-06-16,41,0,43.0,50.0,49.714285714285715,4,6
Store_2,Product_B,2023-06-17,81,1,41.0,53.0,48.42857142857143,5,6
Store_2,Product_B,2023-06-18,78,1,81.0,56.0,52.42857142857143,6,6
Store_2,Product_B,2023-06-19,46,0,78.0,48.0,55.57142857142857,0,6
Store_2,Product_B,2023-06-20,46,0,46.0,52.0,55.285714285714285,1,6
Store_2,Product_B,2023-06-21,50,1,46.0,46.0,54.42857142857143,2,6
Store_2,Product_B,2023-06-22,42,0,50.0,43.0,55.0,3,6
Store_2,Product_B,2023-06-23,75,1,42.0,41.0,54.857142857142854,4,6
Store_2,Product_B,2023-06-24,58,0,75.0,81.0,59.714285714285715,5,6
Store_2,Product_B,2023-06-25,64,1,58.0,78.0,56.42857142857143,6,6
Store_2,Product_B,2023-06-26,41,0,64.0,46.0,54.42857142857143,0,6
Store_2,Product_B,2023-06-27,45,0,41.0,46.0,53.714285714285715,1,6
Store_2,Product_B,2023-06-28,43,0,45.0,50.0,53.57142857142857,2,6
Store_2,Product_B,2023-06-29,47,0,43.0,42.0,52.57142857142857,3,6
Store_2,Product_B,2023-06-30,50,0,47.0,75.0,53.285714285714285,4,6
Store_2,Product_B,2023-07-01,52,0,50.0,58.0,49.714285714285715,5,7
Store_2,Product_B,2023-07-02,55,0,52.0,64.0,48.857142857142854,6,7
Store_2,Product_B,2023-07-03,41,0,55.0,41.0,47.57142857142857,0,7
Store_2,Product_B,2023-07-04,56,0,41.0,45.0,47.57142857142857,1,7
Store_2,Product_B,2023-07-05,50,0,56.0,43.0,49.142857142857146,2,7
Store_2,Product_B,2023-07-06,50,0,50.0,47.0,50.142857142857146,3,7
Store_2,Product_B,2023-07-07,50,0,50.0,50.0,50.57142857142857,4,7
Store_2,Product_B,2023-07-08,53,0,50.0,52.0,50.57142857142857,5,7
Store_2,Product_B,2023-07-09,58,0,53.0,55.0,50.714285714285715,6,7
Store_2,Product_B,2023-07-10,63,1,58.0,41.0,51.142857142857146,0,7
Store_2,Product_B,2023-07-11,48,0,63.0,56.0,54.285714285714285,1,7
Store_2,Product_B,2023-07-12,44,0,48.0,50.0,53.142857142857146,2,7
Store_2,Product_B,2023-07-13,57,1,44.0,50.0,52.285714285714285,3,7
Store_2,Product_B,2023-07-14,52,0,57.0,50.0,53.285714285714285,4,7
Store_2,Product_B,2023-07-15,55,0,52.0,53.0,53.57142857142857,5,7
Store_2,Product_B,2023-07-16,62,0,55.0,58.0,53.857142857142854,6,7
Store_2,Product_B,2023-07-17,44,0,62.0,63.0,54.42857142857143,0,7
Store_2,Product_B,2023-07-18,44,0,44.0,48.0,51.714285714285715,1,7
Store_2,Product_B,2023-07-19,43,0,44.0,44.0,51.142857142857146,2,7
Store_2,Product_B,2023-07-20,47,0,43.0,57.0,51.0,3,7
Store_2,Product_B,2023-07-21,68,1,47.0,52.0,49.57142857142857,4,7
Store_2,Product_B,2023-07-22,70,1,68.0,55.0,51.857142857142854,5,7
Store_2,Product_B,2023-07-23,53,0,70.0,62.0,54.0,6,7
Store_2,Product_B,2023-07-24,48,0,53.0,44.0,52.714285714285715,0,7
Store_2,Product_B,2023-07-25,53,1,48.0,44.0,53.285714285714285,1,7
Store_2,Product_B,2023-07-26,68,1,53.0,43.0,54.57142857142857,2,7
Store_2,Product_B,2023-07-27,47,0,68.0,47.0,58.142857142857146,3,7
Store_2,Product_B,2023-07-28,62,1,47.0,68.0,58.142857142857146,4,7
Store_2,Product_B,2023-07-29,63,0,62.0,70.0,57.285714285714285,5,7
Store_2,Product_B,2023-07-30,64,0,63.0,53.0,56.285714285714285,6,7
Store_2,Product_B,2023-07-31,46,0,64.0,48.0,57.857142857142854,0,7
Store_2,Product_B,2023-08-01,49,1,46.0,53.0,57.57142857142857,1,8
Store_2,Product_B,2023-08-02,44,0,49.0,68.0,57.0,2,8
Store_2,Product_B,2023-08-03,46,1,44.0,47.0,53.57142857142857,3,8
Store_2,Product_B,2023-08-04,45,0,46.0,62.0,53.42857142857143,4,8
Store_2,Product_B,2023-08-05,53,0,45.0,63.0,51.0,5,8
Store_2,Product_B,2023-08-06,52,0,53.0,64.0,49.57142857142857,6,8
Store_2,Product_B,2023-08-07,41,0,52.0,46.0,47.857142857142854,0,8
Store_2,Product_B,2023-08-08,46,0,41.0,49.0,47.142857142857146,1,8
Store_2,Product_B,2023-08-09,50,0,46.0,44.0,46.714285714285715,2,8
Store_2,Product_B,2023-08-10,62,1,50.0,46.0,47.57142857142857,3,8
Store_2,Product_B,2023-08-11,64,1,62.0,45.0,49.857142857142854,4,8
Store_2,Product_B,2023-08-12,58,0,64.0,53.0,52.57142857142857,5,8
Store_2,Product_B,2023-08-13,49,0,58.0,52.0,53.285714285714285,6,8
Store_2,Product_B,2023-08-14,45,0,49.0,41.0,52.857142857142854,0,8
Store_2,Product_B,2023-08-15,47,0,45.0,46.0,53.42857142857143,1,8
Store_2,Product_B,2023-08-16,47,0,47.0,50.0,53.57142857142857,2,8
Store_2,Product_B,2023-08-17,44,0,47.0,62.0,53.142857142857146,3,8
Store_2,Product_B,2023-08-18,48,0,44.0,64.0,50.57142857142857,4,8
Store_2,Product_B,2023-08-19,63,0,48.0,58.0,48.285714285714285,5,8
Store_2,Product_B,2023-08-20,59,0,63.0,49.0,49.0,6,8
Store_2,Product_B,2023-08-21,52,0,59.0,45.0,50.42857142857143,0,8
Store_2,Product_B,2023-08-22,54,0,52.0,47.0,51.42857142857143,1,8
Store_2,Product_B,2023-08-23,67,1,54.0,47.0,52.42857142857143,2,8
Store_2,Product_B,2023-08-24,53,0,67.0,44.0,55.285714285714285,3,8
Store_2,Product_B,2023-08-25,49,1,53.0,48.0,56.57142857142857,4,8
Store_2,Product_B,2023-08-26,58,0,49.0,63.0,56.714285714285715,5,8
Store_2,Product_B,2023-08-27,52,0,58.0,59.0,56.0,6,8
Store_2,Product_B,2023-08-28,50,0,52.0,52.0,55.0,0,8
Store_2,Product_B,2023-08-29,66,1,50.0,54.0,54.714285714285715,1,8
Store_2,Product_B,2023-08-30,43,0,66.0,67.0,56.42857142857143,2,8
Store_2,Product_B,2023-08-31,51,0,43.0,53.0,53.0,3,8
Store_2,Product_B,2023-09-01,47,0,51.0,49.0,52.714285714285715,4,9
Store_2,Product_B,2023-09-02,57,0,47.0,58.0,52.42857142857143,5,9
Store_2,Product_B,2023-09-03,79,1,57.0,52.0,52.285714285714285,6,9
Store_2,Product_B,2023-09-04,43,0,79.0,50.0,56.142857142857146,0,9
Store_2,Product_B,2023-09-05,51,0,43.0,66.0,55.142857142857146,1,9
Store_2,Product_B,2023-09-06,43,0,51.0,43.0,53.0,2,9
Store_2,Product_B,2023-09-07,47,0,43.0,51.0,53.0,3,9
Store_2,Product_B,2023-09-08,43,0,47.0,47.0,52.42857142857143,4,9
Store_2,Product_B,2023-09-09,58,0,43.0,57.0,51.857142857142854,5,9
Store_2,Product_B,2023-09-10,58,0,58.0,79.0,52.0,6,9
Store_2,Product_B,2023-09-11,48,0,58.0,43.0,49.0,0,9
Store_2,Product_B,2023-09-12,59,1,48.0,51.0,49.714285714285715,1,9
Store_2,Product_B,2023-09-13,51,0,59.0,43.0,50.857142857142854,2,9
Store_2,Product_B,2023-09-14,38,0,51.0,47.0,52.0,3,9
Store_2,Product_B,2023-09-15,60,1,38.0,43.0,50.714285714285715,4,9
Store_2,Product_B,2023-09-16,62,0,60.0,58.0,53.142857142857146,5,9
Store_2,Product_B,2023-09-17,63,0,62.0,58.0,53.714285714285715,6,9
Store_2,Product_B,2023-09-18,63,1,63.0,48.0,54.42857142857143,0,9
Store_2,Product_B,2023-09-19,48,0,63.0,59.0,56.57142857142857,1,9
Store_2,Product_B,2023-09-20,42,0,48.0,51.0,55.0,2,9
Store_2,Product_B,2023-09-21,56,1,42.0,38.0,53.714285714285715,3,9
Store_2,Product_B,2023-09-22,49,1,56.0,60.0,56.285714285714285,4,9
Store_2,Product_B,2023-09-23,76,1,49.0,62.0,54.714285714285715,5,9
Store_2,Product_B,2023-09-24,66,0,76.0,63.0,56.714285714285715,6,9
Store_2,Product_B,2023-09-25,69,1,66.0,63.0,57.142857142857146,0,9
Store_2,Product_B,2023-09-26,54,1,69.0,48.0,58.0,1,9
Store_2,Product_B,2023-09-27,43,0,54.0,42.0,58.857142857142854,2,9
Store_2,Product_B,2023-09-28,52,0,43.0,56.0,59.0,3,9
Store_2,Product_B,2023-09-29,47,0,52.0,49.0,58.42857142857143,4,9
Store_2,Product_B,2023-09-30,51,0,47.0,76.0,58.142857142857146,5,9
Store_2,Product_B,2023-10-01,53,0,51.0,66.0,54.57142857142857,6,10
Store_2,Product_B,2023-10-02,34,0,53.0,69.0,52.714285714285715,0,10
Store_2,Product_B,2023-10-03,48,0,34.0,54.0,47.714285714285715,1,10
Store_2,Product_B,2023-10-04,70,1,48.0,43.0,46.857142857142854,2,10
Store_2,Product_B,2023-10-05,48,0,70.0,52.0,50.714285714285715,3,10
Store_2,Product_B,2023-10-06,63,1,48.0,47.0,50.142857142857146,4,10
Store_2,Product_B,2023-10-07,68,0,63.0,51.0,52.42857142857143,5,10
Store_2,Product_B,2023-10-08,51,0,68.0,53.0,54.857142857142854,6,10
Store_2,Product_B,2023-10-09,54,0,51.0,34.0,54.57142857142857,0,10
Store_2,Product_B,2023-10-10,46,0,54.0,48.0,57.42857142857143,1,10
Store_2,Product_B,2023-10-11,44,0,46.0,70.0,57.142857142857146,2,10
Store_2,Product_B,2023-10-12,49,0,44.0,48.0,53.42857142857143,3,10
Store_2,Product_B,2023-10-13,58,1,49.0,63.0,53.57142857142857,4,10
Store_2,Product_B,2023-10-14,54,0,58.0,68.0,52.857142857142854,5,10
Store_2,Product_B,2023-10-15,80,1,54.0,51.0,50.857142857142854,6,10
Store_2,Product_B,2023-10-16,53,0,80.0,54.0,55.0,0,10
Store_2,Product_B,2023-10-17,62,1,53.0,46.0,54.857142857142854,1,10
Store_2,Product_B,2023-10-18,57,0,62.0,44.0,57.142857142857146,2,10
Store_2,Product_B,2023-10-19,45,0,57.0,49.0,59.0,3,10
Store_2,Product_B,2023-10-20,59,0,45.0,58.0,58.42857142857143,4,10
Store_2,Product_B,2023-10-21,64,0,59.0,54.0,58.57142857142857,5,10
Store_2,Product_B,2023-10-22,64,0,64.0,80.0,60.0,6,10
Store_2,Product_B,2023-10-23,51,0,64.0,53.0,57.714285714285715,0,10
Store_2,Product_B,2023-10-24,65,1,51.0,62.0,57.42857142857143,1,10
Store_2,Product_B,2023-10-25,49,0,65.0,57.0,57.857142857142854,2,10
Store_2,Product_B,2023-10-26,70,1,49.0,45.0,56.714285714285715,3,10
Store_2,Product_B,2023-10-27,53,0,70.0,59.0,60.285714285714285,4,10
Store_2,Product_B,2023-10-28,59,0,53.0,64.0,59.42857142857143,5,10
Store_2,Product_B,2023-10-29,72,1,59.0,64.0,58.714285714285715,6,10
Store_2,Product_B,2023-10-30,40,0,72.0,51.0,59.857142857142854,0,10
Store_2,Product_B,2023-10-31,51,0,40.0,65.0,58.285714285714285,1,10
Store_2,Product_B,2023-11-01,48,0,51.0,49.0,56.285714285714285,2,11
Store_2,Product_B,2023-11-02,52,0,48.0,70.0,56.142857142857146,3,11
Store_2,Product_B,2023-11-03,52,0,52.0,53.0,53.57142857142857,4,11
Store_2,Product_B,2023-11-04,46,0,52.0,59.0,53.42857142857143,5,11
Store_2,Product_B,2023-11-05,55,0,46.0,72.0,51.57142857142857,6,11
Store_2,Product_B,2023-11-06,46,0,55.0,40.0,49.142857142857146,0,11
Store_2,Product_B,2023-11-07,41,0,46.0,51.0,50.0,1,11
Store_2,Product_B,2023-11-08,50,0,41.0,48.0,48.57142857142857,2,11
Store_2,Product_B,2023-11-09,51,0,50.0,52.0,48.857142857142854,3,11
Store_2,Product_B,2023-11-10,49,0,51.0,52.0,48.714285714285715,4,11
Store_2,Product_B,2023-11-11,50,0,49.0,46.0,48.285714285714285,5,11
Store_2,Product_B,2023-11-12,60,0,50.0,55.0,48.857142857142854,6,11
Store_2,Product_B,2023-11-13,45,0,60.0,46.0,49.57142857142857,0,11
Store_2,Product_B,2023-11-14,45,0,45.0,41.0,49.42857142857143,1,11
Store_2,Product_B,2023-11-15,53,0,45.0,50.0,50.0,2,11
Store_2,Product_B,2023-11-16,56,0,53.0,51.0,50.42857142857143,3,11
Store_2,Product_B,2023-11-17,51,0,56.0,49.0,51.142857142857146,4,11
Store_2,Product_B,2023-11-18,72,1,51.0,50.0,51.42857142857143,5,11
Store_2,Product_B,2023-11-19,56,0,72.0,60.0,54.57142857142857,6,11
Store_2,Product_B,2023-11-20,52,0,56.0,45.0,54.0,0,11
Store_2,Product_B,2023-11-21,51,1,52.0,45.0,55.0,1,11
Store_2,Product_B,2023-11-22,61,0,51.0,53.0,55.857142857142854,2,11
Store_2,Product_B,2023-11-23,48,0,61.0,56.0,57.0,3,11
Store_2,Product_B,2023-11-24,47,0,48.0,51.0,55.857142857142854,4,11
Store_2,Product_B,2023-11-25,61,1,47.0,72.0,55.285714285714285,5,11
Store_2,Product_B,2023-11-26,57,0,61.0,56.0,53.714285714285715,6,11
Store_2,Product_B,2023-11-27,43,0,57.0,52.0,53.857142857142854,0,11
Store_2,Product_B,2023-11-28,53,0,43.0,51.0,52.57142857142857,1,11
Store_2,Product_B,2023-11-29,65,1,53.0,61.0,52.857142857142854,2,11
Store_2,Product_B,2023-11-30,38,0,65.0,48.0,53.42857142857143,3,11
Store_2,Product_B,2023-12-01,50,0,38.0,47.0,52.0,4,12
Store_2,Product_B,2023-12-02,80,1,50.0,61.0,52.42857142857143,5,12
Store_2,Product_B,2023-12-03,79,1,80.0,57.0,55.142857142857146,6,12
Store_2,Product_B,2023-12-04,50,0,79.0,43.0,58.285714285714285,0,12
Store_2,Product_B,2023-12-05,54,0,50.0,53.0,59.285714285714285,1,12
Store_2,Product_B,2023-12-06,46,0,54.0,65.0,59.42857142857143,2,12
Store_2,Product_B,2023-12-07,47,0,46.0,38.0,56.714285714285715,3,12
Store_2,Product_B,2023-12-08,42,0,47.0,50.0,58.0,4,12
Store_2,Product_B,2023-12-09,69,0,42.0,80.0,56.857142857142854,5,12
Store_2,Product_B,2023-12-10,51,0,69.0,79.0,55.285714285714285,6,12
Store_2,Product_B,2023-12-11,51,0,51.0,50.0,51.285714285714285,0,12
Store_2,Product_B,2023-12-12,45,0,51.0,54.0,51.42857142857143,1,12
Store_2,Product_B,2023-12-13,47,0,45.0,46.0,50.142857142857146,2,12
Store_2,Product_B,2023-12-14,36,0,47.0,47.0,50.285714285714285,3,12
Store_2,Product_B,2023-12-15,67,1,36.0,42.0,48.714285714285715,4,12
Store_2,Product_B,2023-12-16,68,0,67.0,69.0,52.285714285714285,5,12
Store_2,Product_B,2023-12-17,61,0,68.0,51.0,52.142857142857146,6,12
Store_2,Product_B,2023-12-18,34,0,61.0,51.0,53.57142857142857,0,12
Store_2,Product_B,2023-12-19,50,0,34.0,45.0,51.142857142857146,1,12
Store_2,Product_B,2023-12-20,41,0,50.0,47.0,51.857142857142854,2,12
Store_2,Product_B,2023-12-21,42,0,41.0,36.0,51.0,3,12
Store_2,Product_B,2023-12-22,66,1,42.0,67.0,51.857142857142854,4,12
Store_2,Product_B,2023-12-23,59,0,66.0,68.0,51.714285714285715,5,12
Store_2,Product_B,2023-12-24,61,0,59.0,61.0,50.42857142857143,6,12
Store_2,Product_B,2023-12-25,50,0,61.0,34.0,50.42857142857143,0,12
Store_2,Product_B,2023-12-26,48,0,50.0,50.0,52.714285714285715,1,12
Store_2,Product_B,2023-12-27,51,0,48.0,41.0,52.42857142857143,2,12
Store_2,Product_B,2023-12-28,40,0,51.0,42.0,53.857142857142854,3,12
Store_2,Product_B,2023-12-29,53,0,40.0,66.0,53.57142857142857,4,12
Store_2,Product_B,2023-12-30,66,1,53.0,59.0,51.714285714285715,5,12
Store_2,Product_B,2023-12-31,59,0,66.0,61.0,52.714285714285715,6,12
Store_2,Product_C,2023-01-01,29,0,,,,6,1
Store_2,Product_C,2023-01-02,27,0,29.0,,,0,1
Store_2,Product_C,2023-01-03,27,0,27.0,,,1,1
Store_2,Product_C,2023-01-04,35,0,27.0,,,2,1
Store_2,Product_C,2023-01-05,37,1,35.0,,,3,1
Store_2,Product_C,2023-01-06,16,0,37.0,,,4,1
Store_2,Product_C,2023-01-07,34,0,16.0,,,5,1
Store_2,Product_C,2023-01-08,40,1,34.0,29.0,29.285714285714285,6,1
Store_2,Product_C,2023-01-09,17,0,40.0,27.0,30.857142857142858,0,1
Store_2,Product_C,2023-01-10,26,0,17.0,27.0,29.428571428571427,1,1
Store_2,Product_C,2023-01-11,24,0,26.0,35.0,29.285714285714285,2,1
Store_2,Product_C,2023-01-12,22,0,24.0,37.0,27.714285714285715,3,1
Store_2,Product_C,2023-01-13,20,0,22.0,16.0,25.571428571428573,4,1
Store_2,Product_C,2023-01-14,32,0,20.0,34.0,26.142857142857142,5,1
Store_2,Product_C,2023-01-15,31,0,32.0,40.0,25.857142857142858,6,1
Store_2,Product_C,2023-01-16,26,0,31.0,17.0,24.571428571428573,0,1
Store_2,Product_C,2023-01-17,31,0,26.0,26.0,25.857142857142858,1,1
Store_2,Product_C,2023-01-18,33,0,31.0,24.0,26.571428571428573,2,1
Store_2,Product_C,2023-01-19,15,0,33.0,22.0,27.857142857142858,3,1
Store_2,Product_C,2023-01-20,27,0,15.0,20.0,26.857142857142858,4,1
Store_2,Product_C,2023-01-21,28,0,27.0,32.0,27.857142857142858,5,1
Store_2,Product_C,2023-01-22,33,0,28.0,31.0,27.285714285714285,6,1
Store_2,Product_C,2023-01-23,22,0,33.0,26.0,27.571428571428573,0,1
Store_2,Product_C,2023-01-24,35,0,22.0,31.0,27.0,1,1
Store_2,Product_C,2023-01-25,37,1,35.0,33.0,27.571428571428573,2,1
Store_2,Product_C,2023-01-26,25,0,37.0,15.0,28.142857142857142,3,1
Store_2,Product_C,2023-01-27,31,0,25.0,27.0,29.571428571428573,4,1
Store_2,Product_C,2023-01-28,26,0,31.0,28.0,30.142857142857142,5,1
Store_2,Product_C,2023-01-29,34,0,26.0,33.0,29.857142857142858,6,1
Store_2,Product_C,2023-01-30,24,0,34.0,22.0,30.0,0,1
Store_2,Product_C,2023-01-31,25,0,24.0,35.0,30.285714285714285,1,1
Store_2,Product_C,2023-02-01,44,1,25.0,37.0,28.857142857142858,2,2
Store_2,Product_C,2023-02-02,37,0,44.0,25.0,29.857142857142858,3,2
Store_2,Product_C,2023-02-03,27,0,37.0,31.0,31.571428571428573,4,2
Store_2,Product_C,2023-02-04,27,0,27.0,26.0,31.0,5,2
Store_2,Product_C,2023-02-05,39,1,27.0,34.0,31.142857142857142,6,2
Store_2,Product_C,2023-02-06,22,0,39.0,24.0,31.857142857142858,0,2
Store_2,Product_C,2023-02-07,22,0,22.0,25.0,31.571428571428573,1,2
Store_2,Product_C,2023-02-08,26,0,22.0,44.0,31.142857142857142,2,2
Store_2,Product_C,2023-02-09,22,0,26.0,37.0,28.571428571428573,3,2
Store_2,Product_C,2023-02-10,31,0,22.0,27.0,26.428571428571427,4,2
Store_2,Product_C,2023-02-11,30,0,31.0,27.0,27.0,5,2
Store_2,Product_C,2023-02-12,30,0,30.0,39.0,27.428571428571427,6,2
Store_2,Product_C,2023-02-13,23,0,30.0,22.0,26.142857142857142,0,2
Store_2,Product_C,2023-02-14,19,0,23.0,22.0,26.285714285714285,1,2
Store_2,Product_C,2023-02-15,20,0,19.0,26.0,25.857142857142858,2,2
Store_2,Product_C,2023-02-16,35,1,20.0,22.0,25.0,3,2
Store_2,Product_C,2023-02-17,31,1,35.0,31.0,26.857142857142858,4,2
Store_2,Product_C,2023-02-18,32,0,31.0,30.0,26.857142857142858,5,2
Store_2,Product_C,2023-02-19,36,0,32.0,30.0,27.142857142857142,6,2
Store_2,Product_C,2023-02-20,22,0,36.0,23.0,28.0,0,2
Store_2,Product_C,2023-02-21,36,0,22.0,19.0,27.857142857142858,1,2
Store_2,Product_C,2023-02-22,27,1,36.0,20.0,30.285714285714285,2,2
Store_2,Product_C,2023-02-23,20,0,27.0,35.0,31.285714285714285,3,2
Store_2,Product_C,2023-02-24,30,0,20.0,31.0,29.142857142857142,4,2
Store_2,Product_C,2023-02-25,31,0,30.0,32.0,29.0,5,2
Store_2,Product_C,2023-02-26,35,1,31.0,36.0,28.857142857142858,6,2
Store_2,Product_C,2023-02-27,19,0,35.0,22.0,28.714285714285715,0,2
Store_2,Product_C,2023-02-28,21,0,19.0,36.0,28.285714285714285,1,2
Store_2,Product_C,2023-03-01,34,1,21.0,27.0,26.142857142857142,2,3
Store_2,Product_C,2023-03-02,32,0,34.0,20.0,27.142857142857142,3,3
Store_2,Product_C,2023-03-03,17,0,32.0,30.0,28.857142857142858,4,3
Store_2,Product_C,2023-03-04,31,0,17.0,31.0,27.0,5,3
Store_2,Product_C,2023-03-05,34,0,31.0,35.0,27.0,6,3
Store_2,Product_C,2023-03-06,30,1,34.0,19.0,26.857142857142858,0,3
Store_2,Product_C,2023-03-07,33,0,30.0,21.0,28.428571428571427,1,3
Store_2,Product_C,2023-03-08,27,0,33.0,34.0,30.142857142857142,2,3
Store_2,Product_C,2023-03-09,30,0,27.0,32.0,29.142857142857142,3,3
Store_2,Product_C,2023-03-10,29,0,30.0,17.0,28.857142857142858,4,3
Store_2,Product_C,2023-03-11,36,0,29.0,31.0,30.571428571428573,5,3
Store_2,Product_C,2023-03-12,30,0,36.0,34.0,31.285714285714285,6,3
Store_2,Product_C,2023-03-13,34,0,30.0,30.0,30.714285714285715,0,3
Store_2,Product_C,2023-03-14,25,0,34.0,33.0,31.285714285714285,1,3
Store_2,Product_C,2023-03-15,24,0,25.0,27.0,30.142857142857142,2,3
Store_2,Product_C,2023-03-16,24,0,24.0,30.0,29.714285714285715,3,3
Store_2,Product_C,2023-03-17,24,0,24.0,29.0,28.857142857142858,4,3
Store_2,Product_C,2023-03-18,29,0,24.0,36.0,28.142857142857142,5,3
Store_2,Product_C,2023-03-19,31,0,29.0,30.0,27.142857142857142,6,3
Store_2,Product_C,2023-03-20,26,0,31.0,34.0,27.285714285714285,0,3
Store_2,Product_C,2023-03-21,26,0,26.0,25.0,26.142857142857142,1,3
Store_2,Product_C,2023-03-22,32,1,26.0,24.0,26.285714285714285,2,3
Store_2,Product_C,2023-03-23,29,0,32.0,24.0,27.428571428571427,3,3
Store_2,Product_C,2023-03-24,26,0,29.0,24.0,28.142857142857142,4,3
Store_2,Product_C,2023-03-25,43,1,26.0,29.0,28.428571428571427,5,3
Store_2,Product_C,2023-03-26,26,0,43.0,31.0,30.428571428571427,6,3
Store_2,Product_C,2023-03-27,19,0,26.0,26.0,29.714285714285715,0,3
Store_2,Product_C,2023-03-28,29,0,19.0,26.0,28.714285714285715,1,3
Store_2,Product_C,2023-03-29,30,0,29.0,32.0,29.142857142857142,2,3
Store_2,Product_C,2023-03-30,27,1,30.0,29.0,28.857142857142858,3,3
Store_2,Product_C,2023-03-31,20,0,27.0,26.0,28.571428571428573,4,3
Store_2,Product_C,2023-04-01,37,0,20.0,43.0,27.714285714285715,5,4
Store_2,Product_C,2023-04-02,37,1,37.0,26.0,26.857142857142858,6,4
Store_2,Product_C,2023-04-03,22,0,37.0,19.0,28.428571428571427,0,4
Store_2,Product_C,2023-04-04,20,0,22.0,29.0,28.857142857142858,1,4
Store_2,Product_C,2023-04-05,20,0,20.0,30.0,27.571428571428573,2,4
Store_2,Product_C,2023-04-06,36,0,20.0,27.0,26.142857142857142,3,4
Store_2,Product_C,2023-04-07,25,0,36.0,20.0,27.428571428571427,4,4
Store_2,Product_C,2023-04-08,29,0,25.0,37.0,28.142857142857142,5,4
Store_2,Product_C,2023-04-09,25,0,29.0,37.0,27.0,6,4
Store_2,Product_C,2023-04-10,17,0,25.0,22.0,25.285714285714285,0,4
Store_2,Product_C,2023-04-11,34,0,17.0,20.0,24.571428571428573,1,4
Store_2,Product_C,2023-04-12,31,0,34.0,20.0,26.571428571428573,2,4
Store_2,Product_C,2023-04-13,26,0,31.0,36.0,28.142857142857142,3,4
Store_2,Product_C,2023-04-14,12,0,26.0,25.0,26.714285714285715,4,4
Store_2,Product_C,2023-04-15,29,0,12.0,29.0,24.857142857142858,5,4
Store_2,Product_C,2023-04-16,41,1,29.0,25.0,24.857142857142858,6,4
Store_2,Product_C,2023-04-17,34,1,41.0,17.0,27.142857142857142,0,4
Store_2,Product_C,2023-04-18,12,0,34.0,34.0,29.571428571428573,1,4
Store_2,Product_C,2023-04-19,42,1,12.0,31.0,26.428571428571427,2,4
